event_id,duplicate_status,canonical_event_id,match_reason,source_organization,url
"EVT-IMCA-2003","UNIQUE","EVT-IMCA-2003","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1408-serious-injury-incident-during-routine-crane-maintenance/"
"EVT-IMCA-2004","UNIQUE","EVT-IMCA-2004","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1408-failure-of-fall-arresters/"
"EVT-IMCA-2005","UNIQUE","EVT-IMCA-2005","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1308-faulty-governors/"
"EVT-IMCA-2006","UNIQUE","EVT-IMCA-2006","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1208-ballast-tank-hydrogen/"
"EVT-IMCA-2007","UNIQUE","EVT-IMCA-2007","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1208-incorrectly-colour-coded-oxygen-cylinders/"
"EVT-IMCA-2008","UNIQUE","EVT-IMCA-2008","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1208-hand-injury/"
"EVT-IMCA-2009","UNIQUE","EVT-IMCA-2009","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1108-catastrophic-failure-of-vessel-main-crane-wire/"
"EVT-IMCA-2010","UNIQUE","EVT-IMCA-2010","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1108-incorrect-lifting-equipment-used/"
"EVT-IMCA-2011","UNIQUE","EVT-IMCA-2011","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1008-unsecured-object-fell-and-injured-crewman/"
"EVT-IMCA-2012","UNIQUE","EVT-IMCA-2012","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1008-dry-suit-inflation-installation-onto-a-km-37-helmet/"
"EVT-IMCA-2013","UNIQUE","EVT-IMCA-2013","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1008-gps-antenna-problems/"
"EVT-IMCA-2014","UNIQUE","EVT-IMCA-2014","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1008-fire-watches-for-surface-welding-and-burning-operations/"
"EVT-IMCA-2015","UNIQUE","EVT-IMCA-2015","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0908-loss-of-dp-position-caused-by-incorrect-gyro-heading/"
"EVT-IMCA-2016","UNIQUE","EVT-IMCA-2016","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0908-abrasion-of-metal-casing/"
"EVT-IMCA-2017","UNIQUE","EVT-IMCA-2017","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0808-fall-through-open-hatch-in-walkway/"
"EVT-IMCA-2018","UNIQUE","EVT-IMCA-2018","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0808-near-miss-involving-knuckle-boom-crane-hydraulic-pump-selection/"
"EVT-IMCA-2019","UNIQUE","EVT-IMCA-2019","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0808-partial-parting-of-a-bell-main-lift-wire/"
"EVT-IMCA-2020","UNIQUE","EVT-IMCA-2020","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0708-fatal-accident-in-connection-with-the-operation-of-an-a-frame-based-launch-and-recovery-system-lars-used-for-rov-operations/"
"EVT-IMCA-2021","UNIQUE","EVT-IMCA-2021","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0608-sikorsky-s76aplus-and-s76aplusplus-helicopters/"
"EVT-IMCA-2022","UNIQUE","EVT-IMCA-2022","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0508-movement-of-vessel-during-crane-operations-caused-near-miss/"
"EVT-IMCA-2023","UNIQUE","EVT-IMCA-2023","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0508-report-on-the-loss-of-the-bourbon-dolphin/"
"EVT-IMCA-2024","UNIQUE","EVT-IMCA-2024","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0408-unauthorised-modification-to-electrical-plant-equipment/"
"EVT-IMCA-2025","UNIQUE","EVT-IMCA-2025","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0408-ddc-chamber-viewport-catastrophic-failure/"
"EVT-IMCA-2026","UNIQUE","EVT-IMCA-2026","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0308-rov-pilot-injured-by-fibre-optic-glass/"
"EVT-IMCA-2027","UNIQUE","EVT-IMCA-2027","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0308-lifting-incident/"
"EVT-IMCA-2028","UNIQUE","EVT-IMCA-2028","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0208-finger-injury-whilst-casting-off-towing-line/"
"EVT-IMCA-2029","UNIQUE","EVT-IMCA-2029","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0208-serious-hand-injury/"
"EVT-IMCA-2030","UNIQUE","EVT-IMCA-2030","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0208-use-of-spelter-sockets/"
"EVT-IMCA-2031","UNIQUE","EVT-IMCA-2031","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0208-lift-bags-broke-free/"
"EVT-IMCA-2032","UNIQUE","EVT-IMCA-2032","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0108-management-of-simultaneous-operations-during-demobilisation/"
"EVT-IMCA-2033","UNIQUE","EVT-IMCA-2033","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1007-small-fire-caused-by-portable-fan-heater/"
"EVT-IMCA-2034","UNIQUE","EVT-IMCA-2034","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1007-bell-contamination/"
"EVT-IMCA-2035","UNIQUE","EVT-IMCA-2035","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1007-failure-of-a-high-pressure-gas-charging-hose/"
"EVT-IMCA-2036","UNIQUE","EVT-IMCA-2036","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1007-divex-hse-alert-hse003-2007-helinaut-sacrificial-hose-whips/"
"EVT-IMCA-2037","UNIQUE","EVT-IMCA-2037","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1007-divex-hse-alert-hse001-2007-valve-seat-retainer/"
"EVT-IMCA-2038","UNIQUE","EVT-IMCA-2038","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0907-pinch-points-on-winches-hand-safety/"
"EVT-IMCA-2039","UNIQUE","EVT-IMCA-2039","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0907-uncontrolled-lifts-of-hinged-deck-hatches/"
"EVT-IMCA-2040","UNIQUE","EVT-IMCA-2040","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0907-lifting-rigging-on-frog-personnel-transfer-capsule/"
"EVT-IMCA-2041","UNIQUE","EVT-IMCA-2041","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0907-confined-space-fatality/"
"EVT-IMCA-2042","UNIQUE","EVT-IMCA-2042","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0807-failure-of-welding-on-hyperbaric-rescue-chamber-medical-lock-door-assembly/"
"EVT-IMCA-2043","UNIQUE","EVT-IMCA-2043","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0707-wire-inserts-in-anchor-line-parted/"
"EVT-IMCA-2044","UNIQUE","EVT-IMCA-2044","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0707-failure-of-chamber-door-hydraulic-actuator/"
"EVT-IMCA-2045","UNIQUE","EVT-IMCA-2045","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0707-failure-of-chamber-door-spindles-and-seals/"
"EVT-IMCA-2046","UNIQUE","EVT-IMCA-2046","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0707-loss-of-subsurface-buoys/"
"EVT-IMCA-2047","UNIQUE","EVT-IMCA-2047","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0707-failure-of-an-air-lift-bag-attachment-point/"
"EVT-IMCA-2048","UNIQUE","EVT-IMCA-2048","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0607-diver-injury-using-cavitation-blaster/"
"EVT-IMCA-2049","UNIQUE","EVT-IMCA-2049","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0607-weld-failure-on-kirby-morgan-km17b-505-055-neck-clamp/"
"EVT-IMCA-2050","UNIQUE","EVT-IMCA-2050","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0507-interim-measures-after-the-bourbon-dolphin-incident/"
"EVT-IMCA-2051","UNIQUE","EVT-IMCA-2051","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0407-forklift-truck-incident/"
"EVT-IMCA-2052","UNIQUE","EVT-IMCA-2052","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0307-near-miss-hyperbaric-fire-extinguisher-incident/"
"EVT-IMCA-2053","UNIQUE","EVT-IMCA-2053","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0207-galley-equipment-broke-free-of-fastenings-during-severe-weather/"
"EVT-IMCA-2054","UNIQUE","EVT-IMCA-2054","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0207-kirby-morgan-safety-bulletin-helmet-shell-repair-caution/"
"EVT-IMCA-2055","UNIQUE","EVT-IMCA-2055","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0207-divex-hse-alert-valve-seat-retainer/"
"EVT-IMCA-2056","UNIQUE","EVT-IMCA-2056","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0107-subsea-chain-lever-hoist-failure/"
"EVT-IMCA-2057","UNIQUE","EVT-IMCA-2057","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0107-pipe-under-tension-on-a-reel/"
"EVT-IMCA-2058","UNIQUE","EVT-IMCA-2058","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1406-dp-run-off-incident-class-2-dp-vessel/"
"EVT-IMCA-2059","UNIQUE","EVT-IMCA-2059","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1406-near-miss-divers-nearly-hit-by-weight-on-taut-wire/"
"EVT-IMCA-2060","UNIQUE","EVT-IMCA-2060","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1306-flash-fire-in-gas-supply-equipment-onboard-dive-support-vessel/"
"EVT-IMCA-2061","UNIQUE","EVT-IMCA-2061","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1306-open-lifeboat-corroded-tie-band-side-plates/"
"EVT-IMCA-2062","UNIQUE","EVT-IMCA-2062","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1206-wire-break-in-wind-sensor-caused-dp-drive-off/"
"EVT-IMCA-2063","UNIQUE","EVT-IMCA-2063","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1106-parting-of-slings-causing-fall-of-heavy-object-onto-seabed/"
"EVT-IMCA-2064","UNIQUE","EVT-IMCA-2064","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1106-warning-regarding-imenco-minilatch-rov-fell-onto-deck/"
"EVT-IMCA-2065","UNIQUE","EVT-IMCA-2065","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/1006-lifting-wire-strop-failure-during-air-bag-lift/"
"EVT-IMCA-2066","UNIQUE","EVT-IMCA-2066","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0906-near-miss-involving-hyfex-fire-extinguisher-refill-kits/"
"EVT-IMCA-2067","UNIQUE","EVT-IMCA-2067","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0906-fatal-accident-with-lifting-appliance/"
"EVT-IMCA-2068","UNIQUE","EVT-IMCA-2068","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0906-small-fire-caused-by-toaster-in-mess-room/"
"EVT-IMCA-2069","UNIQUE","EVT-IMCA-2069","Unique event fingerprint","International Marine Contractors Association (IMCA)","https://www.imca-int.com/resources/safety/safety-flashes/0806-trapped-pressure-release-incident/"
